Year,NetId,DistrictId,AgencyType,DistrictName,SchoolId,SchoolName,HSStatus,NumHSGrads,NumCollEnrolled,PctCollEnrolled,ACT_NumTested,MeanACT_Eng,MeanACT_Math,MeanACT_Read,MeanACT_Sci,MeanACT_Composite,ACT_PctCollReady_Eng,ACT_PctCollReady_Math,ACT_PctCollReady_Read,ACT_PctCollReady_Sci,ACT_PctCollReady_Composite,Totalpop,under24pct,TotalStudents,FrplStudents,FemaleStudents,AmInStudents,AsianStudents,HispanicStudents,BlackStudents,WhiteStudents,IslandStudents,MultiraceStudents,TchrRatio,GradRate5Yr,HSGrad4Yr_Overall_Numerator,HSGrad4Yr_Overall_Denominator,HSGrad4Yr_Overall_Rate,HSGrad4Yr_FreeReduced_Numerator,HSGrad4Yr_FreeReduced_Denominator,HSGrad4Yr_FreeReduced_Rate,HSGrad4Yr_AfricanAmerican_Numerator,HSGrad4Yr_AfricanAmerican_Denominator,HSGrad4Yr_AfricanAmerican_Rate,HSGrad4Yr_Hispanic_Numerator,HSGrad4Yr_Hispanic_Denominator,HSGrad4Yr_Hispanic_Rate,HSGrad4Yr_AmIn_Numerator,HSGrad4Yr_AmIn_Denominator,HSGrad4Yr_AmIn_Rate,HSGrad4Yr_Asian_Numerator,HSGrad4Yr_Asian_Denominator,HSGrad4Yr_Asian_Rate,HSGrad4Yr_White_Numerator,HSGrad4Yr_White_Denominator,HSGrad4Yr_White_Rate,HSGrad4Yr_Multirace_Numerator,HSGrad4Yr_Multirace_Denominator,HSGrad4Yr_Multirace_Rate,HSGrad4Yr_IEP_Numerator,HSGrad4Yr_IEP_Denominator,HSGrad4Yr_IEP_Rate,HSGrad4Yr_ELL_Numerator,HSGrad4Yr_ELL_Denominator,HSGrad4Yr_ELL_Rate,HSGrad4Yr_Migrant_Numerator,HSGrad4Yr_Migrant_Denominator,HSGrad4Yr_Migrant_Rate,HSGrad4Yr_Female_Numerator,HSGrad4Yr_Female_Denominator,HSGrad4Yr_Female_Rate,HSGrad4Yr_Male_Numerator,HSGrad4Yr_Male_Denominator,HSGrad4Yr_Male_Rate,HSGrad4Yr_Islander_Numerator,HSGrad4Yr_Islander_Denominator,HSGrad4Yr_Islander_Rate,HSGrad4Yr_Homeless_Numerator,HSGrad4Yr_Homeless_Denominator,HSGrad4Yr_Homeless_Rate,HSGrad4Yr_FosterCare_Numerator,HSGrad4Yr_FosterCare_Denominator,HSGrad4Yr_FosterCare_Rate,Gr4Math_NumEnrolled,Gr4Read_NumEnrolled,Gr8Math_NumEnrolled,Gr8Read_NumEnrolled,Gr4Math_NumFullAcadYear,Gr4Read_NumFullAcadYear,Gr8Math_NumFullAcadYear,Gr8Read_NumFullAcadYear,Gr4Math_NumTested,Gr4Read_NumTested,Gr8Math_NumTested,Gr8Read_NumTested,Gr4Math_PartRate,Gr4Read_PartRate,Gr8Math_PartRate,Gr8Read_PartRate,Gr4Math_NumNotProficient,Gr4Read_NumNotProficient,Gr8Math_NumNotProficient,Gr8Read_NumNotProficient,Gr4Math_NumProficient,Gr4Read_NumProficient,Gr8Math_NumProficient,Gr8Read_NumProficient,Gr4Math_PctProficient,Gr4Read_PctProficient,Gr8Math_PctProficient,Gr8Read_PctProficient
2011,,977,,CARDINAL,9770109,CARDINAL MIDDLE-SENIOR HIGH SCHOOL (0977-0109),,50,33,66,,,,,,,,,,,,,,,,,,,,,,,,,,50,55,90.91,28,30,93.33,,,,,,,,,,,,,48,53,90.57,,,,,,,,,,,,,31,33,93.94,19,22,86.36,,,,,,,,,,55,55,54,54,50,50,49,49,55,55,53,54,100,100,98.14814815,100,,,,,37,39,31,37,74,78,63.27,75.51
2011,,981,,CARLISLE,9810109,CARLISLE HIGH SCHOOL (0981-0109),,101,77,76.24,,,,,,,,,,,,,,,,,,,,,,,,,,102,120,85,22,32,68.75,,,,,,,,,,,,,91,107,85.05,,,,13,23,56.52,,,,,,,49,59,83.05,53,61,86.89,,,,,,,,,,169,169,155,155,154,154,147,147,169,169,155,155,100,100,100,100,,,,,130,130,131,123,84.42,84.42,89.12,83.67
2011,,999,,CARROLL,9990109,CARROLL HIGH SCHOOL (0999-0109),,122,86,70.49,,,,,,,,,,,,,,,,,,,,,,,,,,122,135,90.37,27,35,77.14,,,,,,,,,,,,,117,128,91.41,,,,14,18,77.78,,,,,,,63,70,90,59,65,90.77,,,,,,,,,,102,102,116,116,89,89,105,105,101,101,111,111,99.01960784,99.01960784,95.68965517,95.68965517,,,,,80,84,97,95,89.89,94.38,92.38,90.48
2011,,1044,,CEDAR FALLS,10440109,CEDAR FALLS HIGH SCHOOL (1044-0109),,290,224,77.24,,,,,,,,,,,,,,,,,,,,,,,,,,307,327,93.88,50,60,83.33,,,,,,,,,,12,12,100,272,291,93.47,,,,29,40,72.5,,,,,,,156,164,95.12,151,163,92.64,,,,,,,,,,355,355,325,325,322,322,303,303,353,353,324,324,99.43661972,99.43661972,99.69230769,99.69230769,,,,,284,273,258,252,88.2,84.78,85.15,83.17
2011,,1044,,CEDAR FALLS,10440172,CEDAR FALLS ALTERNATIVE SCHOOL (1044-0172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,327,93.88,50,60,83.33,,,,,,,,,,12,12,100,272,291,93.47,,,,29,40,72.5,,,,,,,156,164,95.12,151,163,92.64,,,,,,,,,,355,355,325,325,322,322,303,303,353,353,324,324,99.43661972,99.43661972,99.69230769,99.69230769,,,,,284,273,258,252,88.2,84.78,85.15,83.17
2011,,1053,,CEDAR RAPIDS,10530109,THOMAS JEFFERSON HIGH SCHOOL (1053-0109),,311,225,72.35,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1253,81.64,295,459,64.27,118,169,69.82,18,28,64.29,,,,29,33,87.88,849,1002,84.73,3,14,21.43,134,224,59.82,11,15,73.33,,,,540,644,83.85,483,609,79.31,,,,,,,,,,1237,1237,1168,1168,1096,1099,1078,1081,1212,1215,1157,1160,97.97898141,98.22150364,99.05821918,99.31506849,,,,,876,852,824,802,79.93,77.53,76.44,74.19
2011,,1053,,CEDAR RAPIDS,10530114,JOHN F KENNEDY HIGH SCHOOL (1053-0114),,397,315,79.35,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1253,81.64,295,459,64.27,118,169,69.82,18,28,64.29,,,,29,33,87.88,849,1002,84.73,3,14,21.43,134,224,59.82,11,15,73.33,,,,540,644,83.85,483,609,79.31,,,,,,,,,,1237,1237,1168,1168,1096,1099,1078,1081,1212,1215,1157,1160,97.97898141,98.22150364,99.05821918,99.31506849,,,,,876,852,824,802,79.93,77.53,76.44,74.19
2011,,1053,,CEDAR RAPIDS,10530118,GEORGE WASHINGTON HIGH SCHOOL (1053-0118),,283,210,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1253,81.64,295,459,64.27,118,169,69.82,18,28,64.29,,,,29,33,87.88,849,1002,84.73,3,14,21.43,134,224,59.82,11,15,73.33,,,,540,644,83.85,483,609,79.31,,,,,,,,,,1237,1237,1168,1168,1096,1099,1078,1081,1212,1215,1157,1160,97.97898141,98.22150364,99.05821918,99.31506849,,,,,876,852,824,802,79.93,77.53,76.44,74.19
2011,,1053,,CEDAR RAPIDS,10530127,METRO HIGH SCHOOL (1053-0127),,28,14,50,,,,,,,,,,,,,,,,,,,,,,,,,,1023,1253,81.64,295,459,64.27,118,169,69.82,18,28,64.29,,,,29,33,87.88,849,1002,84.73,3,14,21.43,134,224,59.82,11,15,73.33,,,,540,644,83.85,483,609,79.31,,,,,,,,,,1237,1237,1168,1168,1096,1099,1078,1081,1212,1215,1157,1160,97.97898141,98.22150364,99.05821918,99.31506849,,,,,876,852,824,802,79.93,77.53,76.44,74.19
2011,,1062,,CENTER POINT-URBANA,10620172,CENTER POINT-URBANA HIGH SCHOOL (1062-0172),,96,72,75,,,,,,,,,,,,,,,,,,,,,,,,,,96,103,93.2,14,15,93.33,,,,,,,,,,,,,90,97,92.78,,,,,,,,,,,,,50,51,98.04,46,52,88.46,,,,,,,,,,110,110,84,84,101,101,81,81,108,108,84,84,98.18181818,98.18181818,100,100,,,,,84,84,71,68,83.17,83.17,87.65,83.95
2011,,1071,,CENTERVILLE,10710109,CENTERVILLE HIGH SCHOOL (1071-0109),,96,60,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,97,116,83.62,41,53,77.36,,,,,,,,,,,,,92,108,85.19,,,,16,23,69.57,,,,,,,52,58,89.66,45,58,77.59,,,,,,,,,,86,86,99,99,80,80,95,95,86,86,99,99,100,100,100,100,,,,,68,64,70,72,85,80,73.68,75.79
2011,,1071,,CENTERVILLE,10710118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,116,83.62,41,53,77.36,,,,,,,,,,,,,92,108,85.19,,,,16,23,69.57,,,,,,,52,58,89.66,45,58,77.59,,,,,,,,,,86,86,99,99,80,80,95,95,86,86,99,99,100,100,100,100,,,,,68,64,70,72,85,80,73.68,75.79
2011,,1079,,CENTRAL LEE,10790109,CENTRAL LEE HIGH SCHOOL (1079-0109),,78,53,67.95,,,,,,,,,,,,,,,,,,,,,,,,,,78,84,92.86,32,34,94.12,,,,,,,,,,,,,77,83,92.77,,,,6,12,50,,,,,,,42,43,97.67,36,41,87.8,,,,,,,,,,75,75,82,82,71,71,77,77,75,75,81,81,100,100,98.7804878,98.7804878,,,,,64,65,64,65,90.14,91.55,83.12,84.42
2011,,1080,,CENTRAL,10800109,CENTRAL COMMUNITY JR-SR HIGH SCHOOL (1080-0109),,38,29,76.32,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,97.44,18,18,100,,,,,,,,,,,,,37,38,97.37,,,,,,,,,,,,,24,24,100,14,15,93.33,,,,,,,,,,36,36,33,33,34,35,31,31,35,36,32,32,97.22222222,100,96.96969697,96.96969697,,,,,33,29,23,24,97.06,82.86,74.19,77.42
2011,,1082,,CENTRAL CLINTON,10820109,CENTRAL HIGH SCHOOL (1082-0109),,134,104,77.61,,,,,,,,,,,,,,,,,,,,,,,,,,135,149,90.6,22,31,70.97,,,,,,,,,,,,,128,141,90.78,,,,15,21,71.43,,,,,,,64,69,92.75,71,80,88.75,,,,,,,,,,113,113,100,100,106,106,92,92,112,112,98,98,99.11504425,99.11504425,98,98,,,,,95,97,73,62,89.62,91.51,79.35,67.39
2011,,1082,,CENTRAL CLINTON,10820118,CENTRAL ALTERNATIVE PROGRAM (1082-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,149,90.6,22,31,70.97,,,,,,,,,,,,,128,141,90.78,,,,15,21,71.43,,,,,,,64,69,92.75,71,80,88.75,,,,,,,,,,113,113,100,100,106,106,92,92,112,112,98,98,99.11504425,99.11504425,98,98,,,,,95,97,73,62,89.62,91.51,79.35,67.39
2011,,1089,,CENTRAL CITY,10890109,CENTRAL CITY HIGH SCHOOL (1089-0109),,28,25,89.29,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,90.63,10,11,90.91,,,,,,,,,,,,,28,31,90.32,,,,,,,,,,,,,18,19,94.74,11,13,84.62,,,,,,,,,,30,30,46,46,30,30,43,43,30,30,46,46,100,100,100,100,,,,,24,24,42,35,80,80,97.67,81.4
2011,,1093,,CENTRAL DECATUR,10930172,CENTRAL DECATUR JR-SR HIGH SCHOOL (1093-0172),,49,31,63.27,,,,,,,,,,,,,,,,,,,,,,,,,,49,52,94.23,29,31,93.55,,,,,,,,,,,,,45,48,93.75,,,,13,15,86.67,,,,,,,18,19,94.74,31,33,93.94,,,,,,,,,,46,46,61,61,43,43,53,53,46,46,61,61,100,100,100,100,,,,,39,38,36,46,90.7,88.37,67.92,86.79
2011,,1095,,CENTRAL LYON,10950109,CENTRAL LYON SENIOR HIGH SCHOOL (1095-0109),,43,26,60.47,,,,,,,,,,,,,,,,,,,,,,,,,,44,46,95.65,16,17,94.12,,,,,,,,,,,,,41,43,95.35,,,,,,,,,,,,,17,19,89.47,27,27,100,,,,,,,,,,43,43,39,39,42,42,36,37,43,43,38,39,100,100,97.43589744,100,,,,,40,40,33,29,95.24,95.24,91.67,78.38
2011,,1107,,CHARITON,11070109,CHARITON HIGH SCHOOL (1107-0109),,96,54,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,96,101,95.05,44,48,91.67,,,,,,,,,,,,,94,98,95.92,,,,10,11,90.91,,,,,,,42,43,97.67,54,58,93.1,,,,,,,,,,103,103,108,108,93,93,94,96,103,103,105,107,100,100,97.22222222,99.07407407,,,,,89,90,69,70,95.7,96.77,73.4,72.92
2011,,1107,,CHARITON,11070118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,101,95.05,44,48,91.67,,,,,,,,,,,,,94,98,95.92,,,,10,11,90.91,,,,,,,42,43,97.67,54,58,93.1,,,,,,,,,,103,103,108,108,93,93,94,96,103,103,105,107,100,100,97.22222222,99.07407407,,,,,89,90,69,70,95.7,96.77,73.4,72.92
2011,,1116,,CHARLES CITY,11160109,CHARLES CITY HIGH SCHOOL (1116-0109),,101,77,76.24,,,,,,,,,,,,,,,,,,,,,,,,,,119,129,92.25,40,45,88.89,,,,,,,,,,,,,110,118,93.22,,,,13,16,81.25,,,,,,,56,62,90.32,63,67,94.03,,,,,,,,,,103,103,117,117,86,86,110,112,103,103,113,115,100,100,96.58119658,98.29059829,,,,,66,69,86,77,76.74,80.23,78.18,68.75
2011,,1116,,CHARLES CITY,11160172,CARRIE LANE HIGH SCHOOL (1116-0172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,129,92.25,40,45,88.89,,,,,,,,,,,,,110,118,93.22,,,,13,16,81.25,,,,,,,56,62,90.32,63,67,94.03,,,,,,,,,,103,103,117,117,86,86,110,112,103,103,113,115,100,100,96.58119658,98.29059829,,,,,66,69,86,77,76.74,80.23,78.18,68.75
2011,,1134,,CHARTER OAK-UTE,11340109,CHARTER OAK-UTE HIGH SCHOOL (1134-0109),,25,19,76,,,,,,,,,,,,,,,,,,,,,,,,,,25,30,83.33,8,12,66.67,,,,,,,,,,,,,25,29,86.21,,,,,,,,,,,,,13,15,86.67,12,15,80,,,,,,,,,,18,18,22,22,16,16,16,16,18,18,22,22,100,100,100,100,,,,,11,13,12,8,68.75,81.25,75,50
2011,,1152,,CHEROKEE,11520109,WASHINGTON HIGH SCHOOL (1152-0109),,57,40,70.18,,,,,,,,,,,,,,,,,,,,,,,,,,64,76,84.21,15,23,65.22,,,,,,,,,,,,,57,69,82.61,,,,12,16,75,,,,,,,29,35,82.86,35,41,85.37,,,,,,,,,,76,76,68,68,65,65,57,57,75,75,67,67,98.68421053,98.68421053,98.52941176,98.52941176,,,,,58,61,46,46,89.23,93.85,80.7,80.7
2011,,1152,,CHEROKEE,11520118,LITTLE SIOUX SUCCESS CENTER (1152-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,76,84.21,15,23,65.22,,,,,,,,,,,,,57,69,82.61,,,,12,16,75,,,,,,,29,35,82.86,35,41,85.37,,,,,,,,,,76,76,68,68,65,65,57,57,75,75,67,67,98.68421053,98.68421053,98.52941176,98.52941176,,,,,58,61,46,46,89.23,93.85,80.7,80.7
2011,,1197,,CLARINDA,11970109,CLARINDA HIGH SCHOOL (1197-0109),,69,45,65.22,,,,,,,,,,,,,,,,,,,,,,,,,,71,76,93.42,25,27,92.59,,,,,,,,,,,,,67,72,93.06,,,,,,,,,,,,,40,41,97.56,31,35,88.57,,,,,,,,,,71,71,81,81,63,63,75,75,71,71,80,80,100,100,98.7654321,98.7654321,,,,,45,52,60,64,71.43,82.54,80,85.33
2011,,1197,,CLARINDA,11970118,ALTERNATIVE HIGH SCHOOL (1197-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,76,93.42,25,27,92.59,,,,,,,,,,,,,67,72,93.06,,,,,,,,,,,,,40,41,97.56,31,35,88.57,,,,,,,,,,71,71,81,81,63,63,75,75,71,71,80,80,100,100,98.7654321,98.7654321,,,,,45,52,60,64,71.43,82.54,80,85.33
2011,,1206,,CLARION-GOLDFIELD,12060109,CLARION-GOLDFIELD HIGH SCHOOL (1206-0109),,64,45,70.31,,,,,,,,,,,,,,,,,,,,,,,,,,64,66,96.97,23,24,95.83,,,,11,12,91.67,,,,,,,50,51,98.04,,,,,,,,,,,,,27,27,100,37,39,94.87,,,,,,,,,,63,64,76,76,58,59,70,69,63,64,74,73,100,100,97.36842105,96.05263158,,,,,50,48,57,55,86.21,81.36,81.43,79.71
2011,,1211,,CLARKE,12110109,CLARKE COMMUNITY HIGH SCHOOL (1211-0109),,81,51,62.96,,,,,,,,,,,,,,,,,,,,,,,,,,83,96,86.46,37,48,77.08,,,,12,17,70.59,,,,,,,68,76,89.47,,,,7,11,63.64,,,,,,,37,42,88.1,46,54,85.19,,,,,,,,,,99,99,79,79,85,85,69,69,96,96,79,79,96.96969697,96.96969697,100,100,,,,,71,76,58,51,83.53,89.41,84.06,73.91
2011,,1211,,CLARKE,12110118,CLARKE LEARNING CENTER (1211-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,96,86.46,37,48,77.08,,,,12,17,70.59,,,,,,,68,76,89.47,,,,7,11,63.64,,,,,,,37,42,88.1,46,54,85.19,,,,,,,,,,99,99,79,79,85,85,69,69,96,96,79,79,96.96969697,96.96969697,100,100,,,,,71,76,58,51,83.53,89.41,84.06,73.91
2011,,1215,,CLARKSVILLE,12150172,CLARKSVILLE HIGH SCHOOL (1215-0172),,18,14,77.78,,,,,,,,,,,,,,,,,,,,,,,,,,18,21,85.71,,,,,,,,,,,,,,,,17,19,89.47,,,,,,,,,,,,,10,10,100,8,11,72.73,,,,,,,,,,27,27,18,18,27,27,18,18,27,27,18,18,100,100,100,100,,,,,21,20,13,13,77.78,74.07,72.22,72.22
2011,,1218,,CLAY CENTRAL-EVERLY,12180172,CLAY CENTRAL-EVERLY HIGH SCHOOL (1218-0172),,28,22,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,96.55,,,,,,,,,,,,,,,,27,28,96.43,,,,,,,,,,,,,,,,20,21,95.24,,,,,,,,,,29,29,24,24,24,23,22,22,29,28,24,24,100,96.55172414,100,100,,,,,19,17,17,18,79.17,73.91,77.27,81.82
2011,,1221,,CLEAR CREEK AMANA,12210109,CLEAR CREEK AMANA HIGH SCHOOL (1221-0109),,128,87,67.97,,,,,,,,,,,,,,,,,,,,,,,,,,128,148,86.49,22,31,70.97,,,,,,,,,,,,,120,137,87.59,,,,10,19,52.63,,,,,,,66,73,90.41,62,75,82.67,,,,,,,,,,135,135,144,144,111,111,127,128,135,135,143,144,100,100,99.30555556,100,,,,,90,93,107,106,81.08,83.78,84.25,82.81
2011,,1233,,CLEAR LAKE,12330109,CLEAR LAKE HIGH SCHOOL (1233-0109),,101,81,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,101,102,99.02,28,28,100,,,,,,,,,,,,,94,95,98.95,,,,12,12,100,,,,,,,48,48,100,53,54,98.15,,,,,,,,,,84,84,109,109,79,79,102,102,84,84,108,108,100,100,99.08256881,99.08256881,,,,,66,60,77,74,83.54,75.95,75.49,72.55
2011,,1278,,CLINTON,12780109,CLINTON HIGH SCHOOL (1278-0109),,221,144,65.16,,,,,,,,,,,,,,,,,,,,,,,,,,231,298,77.52,78,126,61.9,18,24,75,5,13,38.46,,,,,,,197,247,79.76,8,11,72.73,45,62,72.58,,,,,,,134,158,84.81,97,140,69.29,,,,,,,,,,289,288,286,286,271,270,265,264,289,288,284,284,100,100,99.3006993,99.3006993,,,,,231,223,177,187,85.24,82.59,66.79,70.83
2011,,1278,,CLINTON,12780118,LINCOLN HIGH SCHOOL (1278-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,298,77.52,78,126,61.9,18,24,75,5,13,38.46,,,,,,,197,247,79.76,8,11,72.73,45,62,72.58,,,,,,,134,158,84.81,97,140,69.29,,,,,,,,,,289,288,286,286,271,270,265,264,289,288,284,284,100,100,99.3006993,99.3006993,,,,,231,223,177,187,85.24,82.59,66.79,70.83
2011,,1332,,COLFAX-MINGO,13320109,COLFAX-MINGO HIGH SCHOOL (1332-0109),,60,38,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,60,70,85.71,23,33,69.7,,,,,,,,,,,,,58,68,85.29,,,,9,14,64.29,,,,,,,32,34,94.12,28,36,77.78,,,,,,,,,,52,52,57,57,48,48,52,52,52,52,54,54,100,100,94.73684211,94.73684211,,,,,42,38,38,34,87.5,79.17,73.08,65.38
2011,,1337,,COLLEGE,13370109,PRAIRIE HIGH SCHOOL (1337-0109),,257,207,80.54,,,,,,,,,,,,,,,,,,,,,,,,,,259,303,85.48,49,67,73.13,,,,,,,,,,,,,243,276,88.04,,,,18,43,41.86,,,,,,,138,152,90.79,121,151,80.13,,,,,,,,,,366,366,362,363,327,326,338,338,366,365,361,362,100,99.72677596,99.72375691,99.72451791,,,,,273,278,268,262,83.49,85.28,79.29,77.51
2011,,1337,,COLLEGE,13370951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,303,85.48,49,67,73.13,,,,,,,,,,,,,243,276,88.04,,,,18,43,41.86,,,,,,,138,152,90.79,121,151,80.13,,,,,,,,,,366,366,362,363,327,326,338,338,366,365,361,362,100,99.72677596,99.72375691,99.72451791,,,,,273,278,268,262,83.49,85.28,79.29,77.51
2011,,1350,,COLLINS-MAXWELL,13500109,COLLINS-MAXWELL MIDDLE/HIGH SCHOOL (1350-0109),,48,38,79.17,,,,,,,,,,,,,,,,,,,,,,,,,,48,51,94.12,8,10,80,,,,,,,,,,,,,48,51,94.12,,,,,,,,,,,,,23,25,92,25,26,96.15,,,,,,,,,,37,37,39,39,28,28,34,34,37,37,39,39,100,100,100,100,,,,,23,22,27,27,82.14,78.57,79.41,79.41
2011,,1359,,COLO-NESCO,13590172,COLO-NESCO SENIOR HIGH SCHOOL (1359-0172),,27,19,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,27,31,87.1,9,10,90,,,,,,,,,,,,,27,31,87.1,,,,,,,,,,,,,12,13,92.31,15,18,83.33,,,,,,,,,,29,29,41,41,28,28,38,38,29,29,40,40,100,100,97.56097561,97.56097561,,,,,26,26,29,32,92.86,92.86,76.32,84.21
2011,,1368,,COLUMBUS,13680109,COLUMBUS COMMUNITY HIGH SCHOOL (1368-0109),,49,33,67.35,,,,,,,,,,,,,,,,,,,,,,,,,,50,65,76.92,35,49,71.43,,,,31,43,72.09,,,,,,,17,19,89.47,,,,,,,4,10,40,,,,25,29,86.21,25,36,69.44,,,,,,,,,,55,55,69,69,51,51,60,60,55,55,69,69,100,100,100,100,,,,,36,34,39,38,70.59,66.67,65,63.33
2011,,1413,,COON RAPIDS-BAYARD,14130172,COON RAPIDS-BAYARD 4-12 ATTENDANCE CENTER (1413-0172),,27,17,62.96,,,,,,,,,,,,,,,,,,,,,,,,,,27,32,84.38,7,11,63.64,,,,,,,,,,,,,26,30,86.67,,,,,,,,,,,,,13,16,81.25,14,16,87.5,,,,,,,,,,27,27,35,35,26,26,35,35,27,27,35,35,100,100,100,100,,,,,23,20,28,27,88.46,76.92,80,77.14
2011,,1431,,CORNING,14310109,CORNING HIGH SCHOOL (1431-0109),,42,30,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,42,45,93.33,17,19,89.47,,,,,,,,,,,,,42,45,93.33,,,,,,,,,,,,,21,21,100,21,24,87.5,,,,,,,,,,26,26,36,36,24,24,32,32,26,26,36,36,100,100,100,100,,,,,20,18,21,20,83.33,75,65.63,62.5
2011,,1449,,CORWITH-WESLEY,14490109,CORWITH-WESLEY JUNIOR/SENIOR HIGH SCHOOL (1449-0109),,19,13,68.42,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,100,,,,,,,,,,,,,,,,19,19,100,,,,,,,,,,,,,,,,10,10,100,,,,,,,,,,,,15,15,,,14,14,,,14,14,,,93.33333333,93.33333333,,,,,,,11,8,,,78.57,57.14
2011,,1476,,COUNCIL BLUFFS,14760109,THOMAS JEFFERSON HIGH SCHOOL (1476-0109),,239,122,51.05,,,,,,,,,,,,,,,,,,,,,,,,,,527,667,79.01,287,390,73.59,7,10,70,37,49,75.51,,,,,,,476,599,79.47,,,,74,126,58.73,29,40,72.5,,,,272,333,81.68,255,334,76.35,,,,,,,,,,612,612,667,666,539,538,583,583,605,604,650,651,98.85620915,98.69281046,97.45127436,97.74774775,,,,,402,417,408,410,74.58,77.51,69.98,70.33
2011,,1476,,COUNCIL BLUFFS,14760118,ABRAHAM LINCOLN HIGH SCHOOL (1476-0118),,287,181,63.07,,,,,,,,,,,,,,,,,,,,,,,,,,527,667,79.01,287,390,73.59,7,10,70,37,49,75.51,,,,,,,476,599,79.47,,,,74,126,58.73,29,40,72.5,,,,272,333,81.68,255,334,76.35,,,,,,,,,,612,612,667,666,539,538,583,583,605,604,650,651,98.85620915,98.69281046,97.45127436,97.74774775,,,,,402,417,408,410,74.58,77.51,69.98,70.33
2011,,1476,,COUNCIL BLUFFS,14760121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,667,79.01,287,390,73.59,7,10,70,37,49,75.51,,,,,,,476,599,79.47,,,,74,126,58.73,29,40,72.5,,,,272,333,81.68,255,334,76.35,,,,,,,,,,612,612,667,666,539,538,583,583,605,604,650,651,98.85620915,98.69281046,97.45127436,97.74774775,,,,,402,417,408,410,74.58,77.51,69.98,70.33
2011,,1503,,CRESTON,15030109,CRESTON HIGH SCHOOL (1503-0109),,87,58,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,90,96,93.75,41,45,91.11,,,,,,,,,,,,,82,88,93.18,,,,17,17,100,,,,,,,51,53,96.23,39,43,90.7,,,,,,,,,,97,97,104,104,82,83,96,96,95,96,104,104,97.93814433,98.96907216,100,100,,,,,56,56,72,71,68.29,67.47,75,73.96
2011,,1503,,CRESTON,15030118,HIGH LAKES CNTRY ACADEMY HIGH SCHOOL (1503-0118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,96,93.75,41,45,91.11,,,,,,,,,,,,,82,88,93.18,,,,17,17,100,,,,,,,51,53,96.23,39,43,90.7,,,,,,,,,,97,97,104,104,82,83,96,96,95,96,104,104,97.93814433,98.96907216,100,100,,,,,56,56,72,71,68.29,67.47,75,73.96
2011,,1576,,DALLAS CENTER-GRIMES,15760109,DALLAS CENTER-GRIMES COMMUNITY HIGH SCHOOL (1576-0109),,130,101,77.69,,,,,,,,,,,,,,,,,,,,,,,,,,130,139,93.53,11,16,68.75,,,,,,,,,,,,,128,137,93.43,,,,17,20,85,,,,,,,63,67,94.03,67,72,93.06,,,,,,,,,,146,146,156,156,128,129,149,149,144,145,156,156,98.63013699,99.31506849,100,100,,,,,118,119,135,127,92.19,92.25,90.6,85.23
2011,,1602,,DANVILLE,16020172,DANVILLE JUNIOR-SENIOR HIGH SCHOOL (1602-0172),,33,22,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,33,37,89.19,10,10,100,,,,,,,,,,,,,32,36,88.89,,,,,,,,,,,,,16,18,88.89,17,19,89.47,,,,,,,,,,48,48,49,49,45,45,44,44,48,48,49,49,100,100,100,100,,,,,36,37,36,31,80,82.22,81.82,70.45
2011,,1611,,DAVENPORT,16110109,CENTRAL HIGH SCHOOL (1611-0109),,288,210,72.92,,,,,,,,,,,,,,,,,,,,,,,,,,868,1131,76.75,396,591,67.01,120,191,62.83,96,134,71.64,,,,23,28,82.14,594,735,80.82,29,36,80.56,79,146,54.11,21,27,77.78,,,,445,552,80.62,423,579,73.06,,,,,,,,,,1184,1184,1153,1153,1062,1067,1022,1020,1169,1175,1122,1122,98.73310811,99.23986486,97.31136167,97.31136167,,,,,821,804,638,643,77.31,75.35,62.43,63.04
